Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2018-10-18,PHI,Columbus Blue Jackets,L,3,6,PHI,Chicago Bulls,W,127,108
2018-10-20,PHI,New Jersey Devils,W,5,2,PHI,Orlando Magic,W,116,115
2018-10-27,PHI,New York Islanders,L,1,6,PHI,Charlotte Hornets,W,105,103
2018-10-30,PHI,Anaheim Ducks,W,3,2,PHI,Toronto Raptors,L,112,129
2018-11-01,PHI,Los Angeles Kings,W,5,2,PHI,Los Angeles Clippers,W,122,113
2018-11-03,PHI,San Jose Sharks,L,3,4,PHI,Detroit Pistons,W,109,99
2018-11-10,PHI,Chicago Blackhawks,W,4,0,PHI,Memphis Grizzlies,L,106,112
2018-11-17,PHI,Tampa Bay Lightning,L,5,6,PHI,Charlotte Hornets,W,122,119
2018-11-21,PHI,Buffalo Sabres,L,2,5,PHI,New Orleans Pelicans,W,121,120
2018-11-23,PHI,New York Rangers,W,4,0,PHI,Cleveland Cavaliers,L,112,121
2018-12-12,PHI,Calgary Flames,L,5,6,PHI,Brooklyn Nets,L,124,127
2018-12-14,PHI,Edmonton Oilers,L,1,4,PHI,Indiana Pacers,L,101,113
2018-12-22,PHI,Columbus Blue Jackets,L,3,4,PHI,Toronto Raptors,W,126,101
2018-12-27,PHI,Tampa Bay Lightning,L,5,6,PHI,Utah Jazz,W,114,97
2019-01-01,PHI,Nashville Predators,L,0,4,PHI,Los Angeles Clippers,W,119,113
2019-01-05,PHI,Calgary Flames,L,2,3,PHI,Dallas Mavericks,W,106,100
2019-01-08,PHI,Washington Capitals,L,3,5,PHI,Washington Wizards,W,132,115
2019-01-19,PHI,Montreal Canadiens,W,5,2,PHI,Oklahoma City Thunder,L,115,117
2019-01-29,PHI,New York Rangers,W,1,0,PHI,Los Angeles Lakers,W,121,105
2019-01-31,PHI,Boston Bruins,W,3,2,PHI,Golden State Warriors,W,113,104
2019-02-02,PHI,Edmonton Oilers,W,5,4,PHI,Sacramento Kings,L,108,115
2019-02-12,PHI,Minnesota Wild,W,5,4,PHI,Boston Celtics,L,109,112
2019-02-21,PHI,Montreal Canadiens,L,1,5,PHI,Miami Heat,W,106,102
2019-02-23,PHI,Pittsburgh Penguins,W,4,3,PHI,Portland Trail Blazers,L,115,130
