Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2019-02-09,WSH,Florida Panthers,L,4,5,WAS,Chicago Bulls,W,134,125
2019-02-11,WSH,Los Angeles Kings,W,6,4,WAS,Detroit Pistons,L,112,121
2019-02-23,WSH,Buffalo Sabres,L,2,5,WAS,Indiana Pacers,L,112,119
2019-03-01,WSH,New York Islanders,W,3,1,WAS,Boston Celtics,L,96,107
2019-03-03,WSH,New York Rangers,W,3,2,WAS,Minnesota Timberwolves,W,135,121
2019-03-06,WSH,Philadelphia Flyers,W,5,3,WAS,Dallas Mavericks,W,132,123
2019-03-08,WSH,New Jersey Devils,W,3,0,WAS,Charlotte Hornets,L,111,112
2019-03-16,WSH,Tampa Bay Lightning,L,3,6,WAS,Memphis Grizzlies,W,135,128
2019-03-20,WSH,Tampa Bay Lightning,L,4,5,WAS,Chicago Bulls,L,120,126
2019-03-26,WSH,Carolina Hurricanes,W,4,1,WAS,Los Angeles Lakers,L,106,124
2019-10-25,WSH,Vancouver Canucks,W,6,5,WAS,Oklahoma City Thunder,W,97,85
2019-11-13,WSH,Philadelphia Flyers,W,2,1,WAS,Boston Celtics,L,133,140
2019-11-15,WSH,Montreal Canadiens,L,2,5,WAS,Minnesota Timberwolves,W,137,116
2019-11-20,WSH,New York Rangers,L,1,4,WAS,San Antonio Spurs,W,138,132
2019-11-27,WSH,Florida Panthers,W,4,3,WAS,Phoenix Suns,W,140,132
2019-11-29,WSH,Tampa Bay Lightning,W,4,3,WAS,Los Angeles Lakers,L,103,125
2019-12-03,WSH,San Jose Sharks,W,5,2,WAS,Orlando Magic,L,120,127
2019-12-06,WSH,Anaheim Ducks,W,3,2,WAS,Miami Heat,L,103,112
2019-12-14,WSH,Tampa Bay Lightning,W,5,2,WAS,Memphis Grizzlies,L,111,128
2019-12-16,WSH,Columbus Blue Jackets,L,0,3,WAS,Detroit Pistons,W,133,119
2019-12-20,WSH,New Jersey Devils,W,6,3,WAS,Toronto Raptors,L,118,122
2019-12-21,WSH,Tampa Bay Lightning,W,3,1,WAS,Philadelphia 76ers,L,108,125
2019-12-23,WSH,Boston Bruins,L,3,7,WAS,New York Knicks,W,121,115
2019-12-28,WSH,Carolina Hurricanes,L,4,6,WAS,New York Knicks,L,100,107
2020-01-03,WSH,Carolina Hurricanes,W,4,3,WAS,Portland Trail Blazers,L,103,122
2020-01-08,WSH,Philadelphia Flyers,L,2,3,WAS,Orlando Magic,L,89,123
2020-02-23,WSH,Pittsburgh Penguins,W,5,3,WAS,Chicago Bulls,L,117,126
2020-03-01,WSH,Minnesota Wild,W,4,3,WAS,Golden State Warriors,W,124,110
2020-03-04,WSH,Philadelphia Flyers,L,2,5,WAS,Portland Trail Blazers,L,104,125
2021-01-24,WSH,Buffalo Sabres,L,3,4,WAS,San Antonio Spurs,L,101,121
2021-01-26,WSH,New York Islanders,W,3,2,WAS,Houston Rockets,L,88,107
2021-02-07,WSH,Philadelphia Flyers,L,4,7,WAS,Charlotte Hornets,L,97,119
