NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
GSW,2015-12-06,6:00p,Brooklyn Nets,W,114,98
GSW,2015-12-08,7:00p,Indiana Pacers,W,131,123
GSW,2015-12-11,7:30p,Boston Celtics,W,124,119
GSW,2015-12-12,8:30p,Milwaukee Bucks,L,95,108
GSW,2015-12-16,10:30p,Phoenix Suns,W,128,103
GSW,2015-12-18,10:30p,Milwaukee Bucks,W,121,112
GSW,2015-12-23,10:30p,Utah Jazz,W,103,85
GSW,2015-12-25,5:00p,Cleveland Cavaliers,W,89,83
GSW,2015-12-28,10:30p,Sacramento Kings,W,122,103
GSW,2015-12-30,8:30p,Dallas Mavericks,L,91,114
GSW,2015-12-31,7:00p,Houston Rockets,W,114,110
GSW,2016-01-02,10:30p,Denver Nuggets,W,111,108
GSW,2016-01-04,10:30p,Charlotte Hornets,W,111,101
GSW,2016-01-05,10:30p,Los Angeles Lakers,W,109,88
GSW,2016-01-08,10:00p,Portland Trail Blazers,W,128,108
GSW,2016-01-09,10:00p,Sacramento Kings,W,128,116
GSW,2016-01-11,10:30p,Miami Heat,W,111,103
GSW,2016-01-13,9:00p,Denver Nuggets,L,110,112
GSW,2016-01-14,10:30p,Los Angeles Lakers,W,116,98
GSW,2016-01-16,7:30p,Detroit Pistons,L,95,113
GSW,2016-01-18,8:00p,Cleveland Cavaliers,W,132,98
GSW,2016-01-20,8:00p,Chicago Bulls,W,125,94
GSW,2016-01-22,10:30p,Indiana Pacers,W,122,110
GSW,2016-01-25,10:30p,San Antonio Spurs,W,120,90
GSW,2016-01-27,10:30p,Dallas Mavericks,W,127,107
GSW,2016-01-30,5:00p,Philadelphia 76ers,W,108,105
GSW,2016-01-31,7:30p,New York Knicks,W,116,95
GSW,2016-02-03,8:00p,Washington Wizards,W,134,121
GSW,2016-02-06,9:00p,Oklahoma City Thunder,W,116,108
GSW,2016-02-09,10:30p,Houston Rockets,W,123,110
GSW,2016-02-10,9:00p,Phoenix Suns,W,112,104
GSW,2016-02-19,10:00p,Portland Trail Blazers,L,105,137
GSW,2016-02-20,8:30p,Los Angeles Clippers,W,115,112
GSW,2016-02-22,8:00p,Atlanta Hawks,W,102,92
GSW,2016-02-24,7:30p,Miami Heat,W,118,112
GSW,2016-02-25,7:00p,Orlando Magic,W,130,114
GSW,2016-02-27,8:30p,Oklahoma City Thunder,W,121,118
GSW,2016-03-01,10:30p,Atlanta Hawks,W,109,105
GSW,2016-03-03,10:30p,Oklahoma City Thunder,W,121,106
GSW,2016-03-06,3:30p,Los Angeles Lakers,L,95,112
GSW,2016-03-07,10:30p,Orlando Magic,W,119,113
GSW,2016-03-09,10:30p,Utah Jazz,W,115,94
GSW,2016-03-11,10:30p,Portland Trail Blazers,W,128,112
GSW,2016-03-12,10:30p,Phoenix Suns,W,123,116
GSW,2016-03-14,10:30p,New Orleans Pelicans,W,125,107
GSW,2016-03-16,10:30p,New York Knicks,W,121,85
GSW,2016-03-18,8:30p,Dallas Mavericks,W,130,112
GSW,2016-03-19,8:30p,San Antonio Spurs,L,79,87
GSW,2016-03-21,8:00p,Minnesota Timberwolves,W,109,104
GSW,2016-03-23,10:30p,Los Angeles Clippers,W,114,98
GSW,2016-03-25,10:30p,Dallas Mavericks,W,128,120
