NHL Team,Date,Opponent,Result,Team Score,Opponent Score
ARI,2020-02-17,New York Islanders,W,2,1
ARI,2020-02-19,Dallas Stars,L,2,3
ARI,2020-02-20,St. Louis Blues,L,0,1
ARI,2020-02-22,Tampa Bay Lightning,W,7,3
ARI,2020-02-25,Florida Panthers,L,1,2
ARI,2020-02-29,Buffalo Sabres,W,5,2
ARI,2020-03-04,Vancouver Canucks,W,4,2
ARI,2020-03-06,Calgary Flames,L,2,3
ARI,2020-03-09,Winnipeg Jets,L,2,4
ARI,2021-01-14,San Jose Sharks,L,3,4
ARI,2021-01-16,San Jose Sharks,W,5,3
ARI,2021-01-18,Vegas Golden Knights,L,2,4
ARI,2021-01-20,Vegas Golden Knights,L,2,5
ARI,2021-01-22,Vegas Golden Knights,W,5,2
ARI,2021-01-24,Vegas Golden Knights,L,0,1
ARI,2021-01-26,Anaheim Ducks,L,0,1
ARI,2021-01-28,Anaheim Ducks,W,3,2
ARI,2021-02-02,St. Louis Blues,L,3,4
ARI,2021-02-04,St. Louis Blues,W,4,3
ARI,2021-02-06,St. Louis Blues,W,3,1
ARI,2021-02-08,St. Louis Blues,W,4,3
ARI,2021-02-12,St. Louis Blues,L,1,4
ARI,2021-02-13,St. Louis Blues,L,4,5
ARI,2021-02-15,St. Louis Blues,W,1,0
ARI,2021-02-18,Los Angeles Kings,L,2,3
ARI,2021-02-20,Los Angeles Kings,L,2,4
ARI,2021-02-22,Anaheim Ducks,W,4,3
ARI,2021-02-24,Anaheim Ducks,W,4,3
ARI,2021-02-26,Colorado Avalanche,L,2,3
ARI,2021-02-27,Colorado Avalanche,L,2,6
ARI,2021-03-03,Los Angeles Kings,W,3,2
ARI,2021-03-05,Minnesota Wild,L,1,5
ARI,2021-03-06,Minnesota Wild,W,5,2
ARI,2021-03-08,Colorado Avalanche,W,3,2
ARI,2021-03-10,Colorado Avalanche,L,1,2
ARI,2021-03-12,Minnesota Wild,L,0,4
ARI,2021-03-14,Minnesota Wild,L,1,4
ARI,2021-03-16,Minnesota Wild,L,0,3
ARI,2021-03-18,Anaheim Ducks,L,2,3
ARI,2021-03-20,Anaheim Ducks,W,5,1
ARI,2021-03-22,Colorado Avalanche,L,1,5
