NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
DAL,2016-01-18,8:30p,Boston Celtics,W,118,113
DAL,2016-01-20,8:30p,Minnesota Timberwolves,W,106,94
DAL,2016-01-22,8:30p,Oklahoma City Thunder,L,106,109
DAL,2016-01-24,3:30p,Houston Rockets,L,104,115
DAL,2016-01-26,10:30p,Los Angeles Lakers,W,92,90
DAL,2016-01-27,10:30p,Golden State Warriors,L,107,127
DAL,2016-01-29,8:30p,Brooklyn Nets,W,91,79
DAL,2016-01-31,7:00p,Phoenix Suns,W,91,78
DAL,2016-02-01,8:00p,Atlanta Hawks,L,97,112
DAL,2016-02-03,8:30p,Miami Heat,L,90,93
DAL,2016-02-05,9:30p,San Antonio Spurs,L,90,116
DAL,2016-02-06,8:00p,Memphis Grizzlies,W,114,110
DAL,2016-02-09,8:30p,Utah Jazz,L,119,121
DAL,2016-02-19,7:00p,Orlando Magic,L,104,110
DAL,2016-02-21,7:00p,Philadelphia 76ers,W,129,103
DAL,2016-02-24,8:30p,Oklahoma City Thunder,L,103,116
DAL,2016-02-26,8:30p,Denver Nuggets,W,122,116
DAL,2016-02-28,7:00p,Minnesota Timberwolves,W,128,101
DAL,2016-03-01,8:30p,Orlando Magic,W,121,108
DAL,2016-03-03,8:30p,Sacramento Kings,L,101,104
DAL,2016-03-06,5:00p,Denver Nuggets,L,114,116
DAL,2016-03-07,8:30p,Los Angeles Clippers,L,90,109
DAL,2016-03-09,8:30p,Detroit Pistons,L,96,102
DAL,2016-03-12,2:00p,Indiana Pacers,L,105,112
DAL,2016-03-14,7:00p,Charlotte Hornets,W,107,96
DAL,2016-03-16,7:00p,Cleveland Cavaliers,L,98,99
DAL,2016-03-18,8:30p,Golden State Warriors,L,112,130
DAL,2016-03-20,4:00p,Portland Trail Blazers,W,132,120
DAL,2016-03-23,10:00p,Portland Trail Blazers,L,103,109
DAL,2016-03-25,10:30p,Golden State Warriors,L,120,128
DAL,2016-03-27,6:00p,Sacramento Kings,L,111,133
DAL,2016-03-28,9:00p,Denver Nuggets,W,97,88
DAL,2016-03-30,8:30p,New York Knicks,W,91,89
DAL,2016-04-01,7:30p,Detroit Pistons,W,98,89
DAL,2016-04-03,3:30p,Minnesota Timberwolves,W,88,78
DAL,2016-04-06,9:30p,Houston Rockets,W,88,86
DAL,2016-04-08,8:30p,Memphis Grizzlies,W,103,93
DAL,2016-04-10,3:30p,Los Angeles Clippers,L,91,98
DAL,2016-04-11,9:00p,Utah Jazz,W,101,92
DAL,2016-04-13,8:00p,San Antonio Spurs,L,91,96
DAL,2016-10-26,7:00p,Indiana Pacers,L,121,130
DAL,2016-10-28,8:30p,Houston Rockets,L,98,106
DAL,2016-10-30,8:00p,Houston Rockets,L,92,93
DAL,2016-11-02,9:00p,Utah Jazz,L,81,97
DAL,2016-11-04,8:30p,Portland Trail Blazers,L,95,105
DAL,2016-11-06,7:00p,Milwaukee Bucks,W,86,75
DAL,2016-11-08,10:30p,Los Angeles Lakers,W,109,97
DAL,2016-11-09,10:30p,Golden State Warriors,L,95,116
DAL,2016-11-14,7:30p,New York Knicks,L,77,93
DAL,2016-11-16,7:30p,Boston Celtics,L,83,90
DAL,2016-11-18,8:30p,Memphis Grizzlies,L,64,80
DAL,2016-11-19,7:00p,Orlando Magic,L,87,95
DAL,2016-11-21,8:30p,San Antonio Spurs,L,91,96
DAL,2016-11-23,8:30p,Los Angeles Clippers,L,104,124
DAL,2016-11-25,7:30p,Cleveland Cavaliers,L,90,128
DAL,2016-11-27,7:00p,New Orleans Pelicans,W,91,81
