NHL Team,Date,Opponent,Result,Team Score,Opponent Score
BOS,2016-10-29,Detroit Red Wings,W,1,0
BOS,2016-11-01,Florida Panthers,W,2,1
BOS,2016-11-03,Tampa Bay Lightning,W,4,3
BOS,2016-11-05,New York Rangers,L,2,5
BOS,2016-11-07,Buffalo Sabres,W,4,0
BOS,2016-11-08,Montreal Canadiens,L,2,3
BOS,2016-11-10,Columbus Blue Jackets,W,5,2
BOS,2016-11-12,Arizona Coyotes,W,2,1
BOS,2016-11-13,Colorado Avalanche,W,2,0
BOS,2016-11-17,Minnesota Wild,L,0,1
BOS,2016-11-19,Winnipeg Jets,W,4,1
BOS,2016-11-22,St. Louis Blues,L,2,4
BOS,2016-11-24,Ottawa Senators,L,1,3
BOS,2016-11-25,Calgary Flames,L,1,2
BOS,2016-11-27,Tampa Bay Lightning,W,4,1
BOS,2016-11-29,Philadelphia Flyers,L,2,3
BOS,2016-12-01,Carolina Hurricanes,W,2,1
BOS,2016-12-03,Buffalo Sabres,W,2,1
BOS,2016-12-05,Florida Panthers,W,4,3
BOS,2016-12-07,Washington Capitals,L,3,4
BOS,2016-12-08,Colorado Avalanche,L,2,4
BOS,2016-12-10,Toronto Maple Leafs,L,1,4
BOS,2016-12-12,Montreal Canadiens,W,2,1
BOS,2016-12-14,Pittsburgh Penguins,L,3,4
BOS,2016-12-15,Anaheim Ducks,L,3,4
BOS,2016-12-18,Los Angeles Kings,W,1,0
BOS,2016-12-20,New York Islanders,L,2,4
BOS,2016-12-22,Florida Panthers,W,3,1
BOS,2016-12-23,Carolina Hurricanes,L,2,3
BOS,2016-12-27,Columbus Blue Jackets,L,3,4
BOS,2016-12-29,Buffalo Sabres,W,4,2
BOS,2016-12-31,Buffalo Sabres,W,3,1
BOS,2017-01-02,New Jersey Devils,L,0,3
BOS,2017-01-05,Edmonton Oilers,L,3,4
BOS,2017-01-07,Florida Panthers,W,4,0
BOS,2017-01-08,Carolina Hurricanes,L,3,4
BOS,2017-01-10,St. Louis Blues,W,5,3
BOS,2017-01-12,Nashville Predators,L,1,2
