NHL Team,Date,Opponent,Result,Team Score,Opponent Score
LAK,2016-12-18,Boston Bruins,L,0,1
LAK,2016-12-20,Columbus Blue Jackets,L,2,3
LAK,2016-12-22,Nashville Predators,W,4,0
LAK,2016-12-23,Dallas Stars,L,2,3
LAK,2016-12-28,Vancouver Canucks,L,1,2
LAK,2016-12-29,Edmonton Oilers,L,1,3
LAK,2016-12-31,San Jose Sharks,W,3,2
LAK,2017-01-03,San Jose Sharks,W,2,1
LAK,2017-01-05,Detroit Red Wings,L,0,4
LAK,2017-01-07,Minnesota Wild,W,4,3
LAK,2017-01-09,Dallas Stars,L,4,6
LAK,2017-01-12,St. Louis Blues,W,5,1
LAK,2017-01-14,Winnipeg Jets,W,3,2
LAK,2017-01-16,Tampa Bay Lightning,L,1,2
LAK,2017-01-18,San Jose Sharks,L,2,3
LAK,2017-01-21,New York Islanders,L,2,4
LAK,2017-01-23,New York Rangers,L,2,3
LAK,2017-01-24,New Jersey Devils,W,3,1
LAK,2017-01-26,Carolina Hurricanes,W,3,0
LAK,2017-01-31,Arizona Coyotes,W,3,2
LAK,2017-02-01,Colorado Avalanche,W,5,0
LAK,2017-02-04,Philadelphia Flyers,W,1,0
LAK,2017-02-05,Washington Capitals,L,0,5
LAK,2017-02-07,Tampa Bay Lightning,L,0,5
LAK,2017-02-09,Florida Panthers,W,6,3
LAK,2017-02-16,Arizona Coyotes,L,3,5
LAK,2017-02-18,Florida Panthers,L,2,3
LAK,2017-02-19,Anaheim Ducks,L,0,1
LAK,2017-02-21,Colorado Avalanche,W,2,1
LAK,2017-02-23,Boston Bruins,L,1,4
LAK,2017-02-25,Anaheim Ducks,W,4,1
LAK,2017-02-27,Minnesota Wild,L,4,5
LAK,2017-02-28,Calgary Flames,L,1,2
LAK,2017-03-02,Toronto Maple Leafs,W,3,2
LAK,2017-03-04,Vancouver Canucks,L,3,4
LAK,2017-03-09,Nashville Predators,W,3,2
LAK,2017-03-11,Washington Capitals,W,4,2
LAK,2017-03-13,St. Louis Blues,L,1,3
LAK,2017-03-14,Arizona Coyotes,L,2,3
LAK,2017-03-16,Buffalo Sabres,W,2,0
LAK,2017-03-19,Calgary Flames,L,2,5
LAK,2017-03-20,Edmonton Oilers,L,0,2
LAK,2017-03-23,Winnipeg Jets,W,5,2
LAK,2017-03-25,New York Rangers,L,0,3
LAK,2017-03-28,Edmonton Oilers,L,1,2
LAK,2017-03-29,Calgary Flames,W,4,1
LAK,2017-03-31,Vancouver Canucks,W,2,0
LAK,2017-04-02,Arizona Coyotes,L,1,2
LAK,2017-04-04,Edmonton Oilers,W,6,4
LAK,2017-04-06,Calgary Flames,L,1,4
LAK,2017-04-08,Chicago Blackhawks,W,3,2
LAK,2017-04-09,Anaheim Ducks,L,3,4
LAK,2017-10-05,Philadelphia Flyers,W,2,0
LAK,2017-10-07,San Jose Sharks,W,4,1
LAK,2017-10-11,Calgary Flames,L,3,4
LAK,2017-10-14,Buffalo Sabres,W,4,2
LAK,2017-10-15,New York Islanders,W,3,2
LAK,2017-10-18,Montreal Canadiens,W,5,1
LAK,2017-10-21,Columbus Blue Jackets,W,6,4
LAK,2017-10-23,Toronto Maple Leafs,L,2,3
LAK,2017-10-24,Ottawa Senators,W,3,2
LAK,2017-10-26,Montreal Canadiens,W,4,0
LAK,2017-10-28,Boston Bruins,W,2,1
LAK,2017-10-30,St. Louis Blues,L,2,4
