NHL Team,Date,Opponent,Result,Team Score,Opponent Score
DET,2016-10-21,Nashville Predators,W,5,3
DET,2016-10-22,San Jose Sharks,W,3,0
DET,2016-10-25,Carolina Hurricanes,W,4,2
DET,2016-10-27,St. Louis Blues,W,2,1
DET,2016-10-29,Boston Bruins,L,0,1
DET,2016-10-30,Florida Panthers,L,2,5
DET,2016-11-02,Philadelphia Flyers,L,3,4
DET,2016-11-04,Winnipeg Jets,L,3,5
DET,2016-11-06,Edmonton Oilers,L,1,2
DET,2016-11-08,Philadelphia Flyers,W,3,2
DET,2016-11-10,Vancouver Canucks,W,3,1
DET,2016-11-12,Montreal Canadiens,L,0,5
DET,2016-11-15,Tampa Bay Lightning,L,3,4
DET,2016-11-18,Washington Capitals,L,0,1
DET,2016-11-20,Calgary Flames,L,2,3
DET,2016-11-23,Buffalo Sabres,W,2,1
DET,2016-11-25,New Jersey Devils,W,5,4
DET,2016-11-26,Montreal Canadiens,L,1,2
DET,2016-11-29,Dallas Stars,W,3,1
DET,2016-12-01,Florida Panthers,L,1,2
DET,2016-12-03,Pittsburgh Penguins,L,3,5
DET,2016-12-04,New York Islanders,W,4,3
DET,2016-12-06,Winnipeg Jets,W,4,3
DET,2016-12-09,Columbus Blue Jackets,L,1,4
DET,2016-12-11,Philadelphia Flyers,L,0,1
DET,2016-12-13,Arizona Coyotes,L,1,4
DET,2016-12-15,Los Angeles Kings,L,1,4
DET,2016-12-17,Anaheim Ducks,W,6,4
DET,2016-12-20,Tampa Bay Lightning,L,1,4
DET,2016-12-23,Florida Panthers,W,4,3
DET,2016-12-27,Buffalo Sabres,L,3,4
DET,2016-12-29,Ottawa Senators,W,3,2
DET,2017-01-01,Toronto Maple Leafs,L,4,5
DET,2017-01-04,Anaheim Ducks,L,0,2
DET,2017-01-05,Los Angeles Kings,W,4,0
DET,2017-01-07,San Jose Sharks,L,3,6
DET,2017-01-10,Chicago Blackhawks,L,3,4
DET,2017-01-12,Dallas Stars,L,2,5
DET,2017-01-14,Pittsburgh Penguins,W,6,3
DET,2017-01-16,Montreal Canadiens,W,1,0
DET,2017-01-18,Boston Bruins,W,6,5
DET,2017-01-20,Buffalo Sabres,L,2,3
DET,2017-01-22,New York Rangers,L,0,1
DET,2017-01-24,Boston Bruins,L,3,4
DET,2017-01-25,Toronto Maple Leafs,L,0,4
DET,2017-01-31,New Jersey Devils,L,3,4
DET,2017-02-03,New York Islanders,W,5,4
DET,2017-02-04,Nashville Predators,W,1,0
DET,2017-02-07,Columbus Blue Jackets,L,2,3
DET,2017-02-09,Washington Capitals,L,3,6
DET,2017-02-11,Columbus Blue Jackets,L,1,2
DET,2017-02-12,Minnesota Wild,L,3,6
DET,2017-02-15,St. Louis Blues,L,0,2
DET,2017-02-18,Washington Capitals,W,3,2
DET,2017-02-19,Pittsburgh Penguins,W,5,2
DET,2017-02-21,New York Islanders,L,1,3
DET,2017-02-28,Vancouver Canucks,W,3,2
DET,2017-03-03,Calgary Flames,L,2,3
DET,2017-03-04,Edmonton Oilers,L,3,4
DET,2017-03-07,Toronto Maple Leafs,L,2,3
