NHL Team,Date,Opponent,Result,Team Score,Opponent Score
WSH,2018-01-19,Montreal Canadiens,L,2,3
WSH,2018-01-21,Philadelphia Flyers,L,1,2
WSH,2018-01-25,Florida Panthers,W,4,2
WSH,2018-01-31,Philadelphia Flyers,W,5,3
WSH,2018-02-02,Pittsburgh Penguins,L,4,7
WSH,2018-02-04,Vegas Golden Knights,L,3,4
WSH,2018-02-06,Columbus Blue Jackets,W,3,2
WSH,2018-02-09,Columbus Blue Jackets,W,4,2
WSH,2018-02-11,Detroit Red Wings,L,4,5
WSH,2018-02-13,Winnipeg Jets,L,3,4
WSH,2018-02-15,Minnesota Wild,W,5,2
WSH,2018-02-17,Chicago Blackhawks,L,1,7
