NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
WAS,2016-01-25,7:00p,Boston Celtics,L,91,116
WAS,2016-01-26,7:30p,Toronto Raptors,L,89,106
WAS,2016-01-28,7:00p,Denver Nuggets,L,113,117
WAS,2016-01-30,8:00p,Houston Rockets,W,123,122
WAS,2016-02-01,8:00p,Oklahoma City Thunder,L,98,114
WAS,2016-02-03,8:00p,Golden State Warriors,L,121,134
WAS,2016-02-05,7:00p,Philadelphia 76ers,W,106,94
WAS,2016-02-06,7:00p,Charlotte Hornets,L,104,108
WAS,2016-02-09,8:00p,New York Knicks,W,111,108
WAS,2016-02-11,8:00p,Milwaukee Bucks,L,92,99
WAS,2016-02-18,7:00p,Utah Jazz,W,103,89
WAS,2016-02-19,7:00p,Detroit Pistons,W,98,86
WAS,2016-02-20,7:30p,Miami Heat,L,94,114
WAS,2016-02-23,7:00p,New Orleans Pelicans,W,109,89
WAS,2016-02-24,8:00p,Chicago Bulls,L,104,109
WAS,2016-02-26,7:00p,Philadelphia 76ers,W,103,94
WAS,2016-02-28,1:00p,Cleveland Cavaliers,W,113,99
WAS,2016-02-29,7:00p,Philadelphia 76ers,W,116,108
WAS,2016-03-02,8:00p,Minnesota Timberwolves,W,104,98
WAS,2016-03-04,8:00p,Cleveland Cavaliers,L,83,108
WAS,2016-03-05,7:00p,Indiana Pacers,L,99,100
WAS,2016-03-08,10:00p,Portland Trail Blazers,L,109,116
WAS,2016-03-11,9:00p,Utah Jazz,L,93,114
WAS,2016-03-12,9:30p,Denver Nuggets,L,100,116
WAS,2016-03-14,8:00p,Detroit Pistons,W,124,81
WAS,2016-03-16,7:00p,Chicago Bulls,W,117,96
WAS,2016-03-17,7:00p,Philadelphia 76ers,W,99,94
WAS,2016-03-19,7:00p,New York Knicks,W,99,89
WAS,2016-03-21,8:00p,Atlanta Hawks,W,117,102
WAS,2016-03-23,7:00p,Atlanta Hawks,L,101,122
WAS,2016-03-25,7:00p,Minnesota Timberwolves,L,129,132
WAS,2016-03-27,9:30p,Los Angeles Lakers,W,101,88
WAS,2016-03-29,10:30p,Golden State Warriors,L,94,102
WAS,2016-03-30,10:00p,Sacramento Kings,L,111,120
WAS,2016-04-01,10:30p,Phoenix Suns,W,106,99
WAS,2016-04-03,3:30p,Los Angeles Clippers,L,109,114
WAS,2016-04-06,7:00p,Brooklyn Nets,W,121,103
WAS,2016-04-08,7:30p,Detroit Pistons,L,99,112
WAS,2016-04-10,12:00p,Charlotte Hornets,W,113,98
WAS,2016-04-11,7:30p,Brooklyn Nets,W,120,111
WAS,2016-04-13,8:00p,Atlanta Hawks,W,109,98
WAS,2016-10-27,7:30p,Atlanta Hawks,L,99,114
WAS,2016-10-30,8:00p,Memphis Grizzlies,L,103,112
WAS,2016-11-02,7:00p,Toronto Raptors,L,103,113
WAS,2016-11-04,7:00p,Atlanta Hawks,W,95,92
WAS,2016-11-05,7:00p,Orlando Magic,L,86,88
WAS,2016-11-07,7:00p,Houston Rockets,L,106,114
WAS,2016-11-09,7:00p,Boston Celtics,W,118,93
WAS,2016-11-11,7:00p,Cleveland Cavaliers,L,94,105
WAS,2016-11-12,8:00p,Chicago Bulls,L,95,106
WAS,2016-11-16,7:00p,Philadelphia 76ers,L,102,109
WAS,2016-11-17,7:00p,New York Knicks,W,119,112
WAS,2016-11-19,7:00p,Miami Heat,L,111,114
WAS,2016-11-21,7:00p,Phoenix Suns,W,106,101
WAS,2016-11-25,7:00p,Orlando Magic,W,94,91
WAS,2016-11-26,7:00p,San Antonio Spurs,L,100,112
WAS,2016-11-28,7:00p,Sacramento Kings,W,101,95
WAS,2016-11-30,8:00p,Oklahoma City Thunder,L,115,126
WAS,2016-12-02,8:30p,San Antonio Spurs,L,105,107
WAS,2016-12-05,7:30p,Brooklyn Nets,W,118,113
WAS,2016-12-06,7:00p,Orlando Magic,L,116,124
WAS,2016-12-08,7:00p,Denver Nuggets,W,92,85
WAS,2016-12-10,7:00p,Milwaukee Bucks,W,110,105
WAS,2016-12-12,7:30p,Miami Heat,L,101,112
WAS,2016-12-14,7:00p,Charlotte Hornets,W,109,106
WAS,2016-12-16,7:00p,Detroit Pistons,W,122,108
WAS,2016-12-18,3:30p,Los Angeles Clippers,W,117,110
WAS,2016-12-19,7:00p,Indiana Pacers,L,105,107
WAS,2016-12-21,8:00p,Chicago Bulls,W,107,97
WAS,2016-12-23,8:00p,Milwaukee Bucks,L,96,123
WAS,2016-12-26,7:00p,Milwaukee Bucks,W,107,102
WAS,2016-12-28,7:00p,Indiana Pacers,W,111,105
WAS,2016-12-30,7:00p,Brooklyn Nets,W,118,95
WAS,2017-01-02,8:00p,Houston Rockets,L,91,101
WAS,2017-01-03,8:30p,Dallas Mavericks,L,105,113
WAS,2017-01-06,7:00p,Minnesota Timberwolves,W,112,105
WAS,2017-01-08,2:00p,Milwaukee Bucks,W,107,101
WAS,2017-01-10,7:00p,Chicago Bulls,W,101,99
WAS,2017-01-11,8:00p,Boston Celtics,L,108,117
WAS,2017-01-14,8:00p,Philadelphia 76ers,W,109,93
WAS,2017-01-16,2:00p,Portland Trail Blazers,W,120,101
WAS,2017-01-18,7:00p,Memphis Grizzlies,W,104,101
WAS,2017-01-19,8:00p,New York Knicks,W,113,110
WAS,2017-01-21,6:00p,Detroit Pistons,L,112,113
WAS,2017-01-23,7:00p,Charlotte Hornets,W,109,99
