NHL Team,Date,Opponent,Result,Team Score,Opponent Score
FLA,2018-02-24,Pittsburgh Penguins,W,6,5
FLA,2018-02-27,Toronto Maple Leafs,W,3,2
FLA,2018-03-01,New Jersey Devils,W,3,2
FLA,2018-03-02,Buffalo Sabres,W,4,1
FLA,2018-03-04,Philadelphia Flyers,W,4,1
FLA,2018-03-06,Tampa Bay Lightning,L,4,5
FLA,2018-03-08,Montreal Canadiens,W,5,0
FLA,2018-03-10,New York Rangers,W,4,3
FLA,2018-03-12,Ottawa Senators,L,3,5
FLA,2018-03-15,Boston Bruins,W,3,0
FLA,2018-03-17,Edmonton Oilers,L,2,4
FLA,2018-03-19,Montreal Canadiens,W,2,0
FLA,2018-03-20,Ottawa Senators,W,7,2
FLA,2018-03-22,Columbus Blue Jackets,L,0,4
FLA,2018-03-24,Arizona Coyotes,W,4,2
FLA,2018-03-26,New York Islanders,W,3,0
FLA,2018-03-28,Toronto Maple Leafs,L,3,4
FLA,2018-03-29,Ottawa Senators,L,2,3
FLA,2018-03-31,Boston Bruins,L,1,5
FLA,2018-04-02,Carolina Hurricanes,W,3,2
FLA,2018-04-03,Nashville Predators,W,2,1
FLA,2018-04-05,Boston Bruins,W,3,2
FLA,2018-04-07,Buffalo Sabres,W,4,3
FLA,2018-04-08,Boston Bruins,W,4,2
FLA,2018-10-06,Tampa Bay Lightning,L,1,2
FLA,2018-10-11,Columbus Blue Jackets,L,4,5
FLA,2018-10-13,Vancouver Canucks,L,2,3
FLA,2018-10-16,Philadelphia Flyers,L,5,6
FLA,2018-10-19,Washington Capitals,W,6,5
FLA,2018-10-20,Detroit Red Wings,L,3,4
FLA,2018-10-23,New York Rangers,L,2,5
FLA,2018-10-24,New York Islanders,W,3,2
FLA,2018-10-27,New Jersey Devils,L,2,3
FLA,2018-11-01,Winnipeg Jets,L,2,4
FLA,2018-11-02,Winnipeg Jets,W,4,2
FLA,2018-11-08,Edmonton Oilers,W,4,1
FLA,2018-11-10,New York Islanders,W,4,2
FLA,2018-11-11,Ottawa Senators,W,5,1
FLA,2018-11-13,Philadelphia Flyers,W,2,1
FLA,2018-11-15,Columbus Blue Jackets,L,3,7
FLA,2018-11-17,New York Rangers,L,2,4
FLA,2018-11-19,Ottawa Senators,W,7,5
FLA,2018-11-21,Tampa Bay Lightning,L,3,7
FLA,2018-11-23,Carolina Hurricanes,L,1,4
FLA,2018-11-24,Chicago Blackhawks,L,4,5
FLA,2018-11-26,New Jersey Devils,W,4,3
FLA,2018-11-28,Anaheim Ducks,L,2,3
FLA,2018-11-30,Buffalo Sabres,W,3,2
FLA,2018-12-01,Tampa Bay Lightning,L,4,5
FLA,2018-12-04,Boston Bruins,W,5,0
FLA,2018-12-06,Colorado Avalanche,L,2,5
FLA,2018-12-08,New York Rangers,L,4,5
FLA,2018-12-11,St. Louis Blues,L,3,4
FLA,2018-12-13,Minnesota Wild,L,1,5
FLA,2018-12-15,Toronto Maple Leafs,W,4,3
FLA,2018-12-18,Buffalo Sabres,W,5,2
FLA,2018-12-20,Toronto Maple Leafs,L,1,6
FLA,2018-12-22,Detroit Red Wings,W,2,1
FLA,2018-12-23,Chicago Blackhawks,W,6,3
FLA,2018-12-28,Montreal Canadiens,L,3,5
FLA,2018-12-29,Philadelphia Flyers,W,2,1
FLA,2018-12-31,Detroit Red Wings,W,4,3
FLA,2019-01-03,Buffalo Sabres,L,3,4
FLA,2019-01-05,Columbus Blue Jackets,L,3,4
FLA,2019-01-08,Pittsburgh Penguins,L,1,5
FLA,2019-01-10,Edmonton Oilers,L,3,4
FLA,2019-01-11,Calgary Flames,L,3,4
FLA,2019-01-13,Vancouver Canucks,L,1,5
FLA,2019-01-15,Montreal Canadiens,L,1,5
FLA,2019-01-18,Toronto Maple Leafs,W,3,1
FLA,2019-01-19,Nashville Predators,W,4,2
FLA,2019-01-21,San Jose Sharks,W,6,2
FLA,2019-02-01,Nashville Predators,L,1,4
FLA,2019-02-02,Vegas Golden Knights,W,3,1
FLA,2019-02-05,St. Louis Blues,L,2,3
FLA,2019-02-07,Pittsburgh Penguins,W,3,2
FLA,2019-02-09,Washington Capitals,W,5,4
FLA,2019-02-10,Tampa Bay Lightning,L,2,5
FLA,2019-02-12,Dallas Stars,L,0,3
FLA,2019-02-14,Calgary Flames,W,3,2
FLA,2019-02-17,Montreal Canadiens,W,6,3
FLA,2019-02-19,Buffalo Sabres,W,4,2
FLA,2019-02-21,Carolina Hurricanes,L,3,4
FLA,2019-02-23,Los Angeles Kings,W,6,1
FLA,2019-02-25,Colorado Avalanche,W,4,3
FLA,2019-02-26,Arizona Coyotes,L,3,4
FLA,2019-02-28,Vegas Golden Knights,L,5,6
FLA,2019-03-02,Carolina Hurricanes,L,3,4
FLA,2019-03-03,Ottawa Senators,L,2,3
FLA,2019-03-05,Pittsburgh Penguins,L,2,3
FLA,2019-03-07,Boston Bruins,L,3,4
FLA,2019-03-08,Minnesota Wild,W,6,2
FLA,2019-03-10,Detroit Red Wings,W,6,1
FLA,2019-03-14,San Jose Sharks,W,4,2
FLA,2019-03-16,Los Angeles Kings,W,4,3
FLA,2019-03-17,Anaheim Ducks,L,2,3
FLA,2019-03-19,Dallas Stars,L,2,4
FLA,2019-03-21,Arizona Coyotes,W,4,2
FLA,2019-03-23,Boston Bruins,L,3,7
FLA,2019-03-25,Toronto Maple Leafs,L,5,7
FLA,2019-03-26,Montreal Canadiens,L,1,6
FLA,2019-03-28,Ottawa Senators,W,5,2
FLA,2019-03-30,Boston Bruins,W,4,1
FLA,2019-04-01,Washington Capitals,W,5,3
FLA,2019-04-04,New York Islanders,L,1,2
FLA,2019-04-06,New Jersey Devils,L,3,4
FLA,2019-10-03,Tampa Bay Lightning,L,2,5
FLA,2019-10-05,Tampa Bay Lightning,W,4,3
FLA,2019-10-08,Carolina Hurricanes,L,3,6
FLA,2019-10-11,Buffalo Sabres,L,2,3
FLA,2019-10-12,New York Islanders,L,2,3
FLA,2019-10-14,New Jersey Devils,W,6,4
FLA,2019-10-18,Colorado Avalanche,L,4,5
FLA,2019-10-19,Nashville Predators,W,3,2
FLA,2019-10-22,Pittsburgh Penguins,W,4,2
FLA,2019-10-24,Calgary Flames,L,5,6
FLA,2019-10-27,Edmonton Oilers,W,6,2
FLA,2019-10-28,Vancouver Canucks,L,2,7
FLA,2019-10-30,Colorado Avalanche,W,4,3
FLA,2019-11-02,Detroit Red Wings,W,4,0
FLA,2019-11-07,Washington Capitals,L,4,5
FLA,2019-11-09,New York Islanders,L,1,2
FLA,2019-11-10,New York Rangers,W,6,5
FLA,2019-11-12,Boston Bruins,W,5,4
FLA,2019-11-14,Winnipeg Jets,L,3,4
FLA,2019-11-16,New York Rangers,W,4,3
FLA,2019-11-19,Philadelphia Flyers,W,5,2
FLA,2019-11-21,Anaheim Ducks,W,5,4
FLA,2019-11-23,Carolina Hurricanes,L,2,4
FLA,2019-11-24,Buffalo Sabres,L,2,5
FLA,2019-11-27,Washington Capitals,L,3,4
FLA,2019-11-30,Nashville Predators,W,3,0
FLA,2019-12-03,Minnesota Wild,L,2,4
FLA,2019-12-07,Columbus Blue Jackets,W,4,1
FLA,2019-12-08,San Jose Sharks,W,5,1
FLA,2019-12-10,Tampa Bay Lightning,L,1,2
FLA,2019-12-12,New York Islanders,L,1,3
FLA,2019-12-14,Boston Bruins,L,2,4
FLA,2019-12-16,Ottawa Senators,W,6,1
FLA,2019-12-20,Dallas Stars,W,7,4
FLA,2019-12-21,Carolina Hurricanes,W,4,2
FLA,2019-12-23,Tampa Bay Lightning,L,1,6
FLA,2019-12-28,Detroit Red Wings,W,5,4
FLA,2019-12-29,Montreal Canadiens,W,6,5
FLA,2019-12-31,Columbus Blue Jackets,L,1,4
FLA,2020-01-02,Ottawa Senators,W,6,3
FLA,2020-01-04,Buffalo Sabres,L,2,3
FLA,2020-01-05,Pittsburgh Penguins,W,4,1
FLA,2020-01-07,Arizona Coyotes,L,2,5
FLA,2020-01-09,Vancouver Canucks,W,5,2
FLA,2020-01-12,Toronto Maple Leafs,W,8,4
FLA,2020-01-16,Los Angeles Kings,W,4,3
FLA,2020-01-18,Detroit Red Wings,W,4,1
FLA,2020-01-20,Minnesota Wild,W,5,4
FLA,2020-01-21,Chicago Blackhawks,W,4,3
FLA,2020-02-01,Montreal Canadiens,L,0,4
FLA,2020-02-03,Toronto Maple Leafs,W,5,3
FLA,2020-02-04,Columbus Blue Jackets,L,0,1
FLA,2020-02-06,Vegas Golden Knights,L,2,7
FLA,2020-02-08,Pittsburgh Penguins,L,2,3
FLA,2020-02-10,Philadelphia Flyers,L,1,4
FLA,2020-02-11,New Jersey Devils,W,5,3
FLA,2020-02-13,Philadelphia Flyers,L,2,6
FLA,2020-02-15,Edmonton Oilers,L,1,4
FLA,2020-02-17,San Jose Sharks,W,5,3
FLA,2020-02-19,Anaheim Ducks,W,4,1
FLA,2020-02-20,Los Angeles Kings,L,4,5
FLA,2020-02-22,Vegas Golden Knights,L,3,5
FLA,2020-02-25,Arizona Coyotes,W,2,1
FLA,2020-02-27,Toronto Maple Leafs,L,3,5
FLA,2020-02-29,Chicago Blackhawks,L,2,3
FLA,2020-03-01,Calgary Flames,L,0,3
FLA,2020-03-05,Boston Bruins,L,1,2
FLA,2020-03-07,Montreal Canadiens,W,4,1
FLA,2020-03-09,St. Louis Blues,W,2,1
FLA,2021-01-17,Chicago Blackhawks,W,5,2
FLA,2021-01-19,Chicago Blackhawks,W,5,4
FLA,2021-01-26,Columbus Blue Jackets,W,4,3
FLA,2021-01-28,Columbus Blue Jackets,L,2,3
FLA,2021-01-30,Detroit Red Wings,W,3,2
FLA,2021-01-31,Detroit Red Wings,W,3,2
FLA,2021-02-04,Nashville Predators,L,5,6
FLA,2021-02-05,Nashville Predators,W,2,1
FLA,2021-02-07,Detroit Red Wings,L,1,4
FLA,2021-02-09,Detroit Red Wings,W,2,1
FLA,2021-02-11,Tampa Bay Lightning,W,5,2
FLA,2021-02-13,Tampa Bay Lightning,L,1,6
FLA,2021-02-15,Tampa Bay Lightning,W,6,4
FLA,2021-02-17,Carolina Hurricanes,W,4,3
FLA,2021-02-19,Detroit Red Wings,W,7,2
FLA,2021-02-20,Detroit Red Wings,L,1,2
FLA,2021-02-22,Dallas Stars,W,3,1
FLA,2021-02-24,Dallas Stars,L,0,3
FLA,2021-02-25,Dallas Stars,W,3,2
FLA,2021-02-27,Carolina Hurricanes,L,3,4
FLA,2021-03-01,Carolina Hurricanes,L,2,3
FLA,2021-03-04,Nashville Predators,W,5,4
FLA,2021-03-06,Nashville Predators,W,6,2
FLA,2021-03-07,Carolina Hurricanes,L,2,4
FLA,2021-03-09,Columbus Blue Jackets,W,4,2
FLA,2021-03-11,Columbus Blue Jackets,W,5,4
FLA,2021-03-13,Chicago Blackhawks,W,4,2
FLA,2021-03-15,Chicago Blackhawks,W,6,3
FLA,2021-03-18,Nashville Predators,L,1,2
FLA,2021-03-20,Nashville Predators,W,2,0
FLA,2021-03-21,Tampa Bay Lightning,L,3,5
FLA,2021-03-23,Chicago Blackhawks,L,2,3
FLA,2021-03-25,Chicago Blackhawks,L,0,3
FLA,2021-03-27,Dallas Stars,W,4,3
FLA,2021-03-28,Dallas Stars,W,4,1
FLA,2021-03-30,Detroit Red Wings,W,4,1
FLA,2021-04-01,Detroit Red Wings,W,3,2
FLA,2021-04-03,Columbus Blue Jackets,W,5,2
FLA,2021-04-04,Columbus Blue Jackets,W,3,0
FLA,2021-04-06,Carolina Hurricanes,L,2,5
FLA,2021-04-08,Carolina Hurricanes,L,0,3
FLA,2021-04-10,Dallas Stars,L,1,4
FLA,2021-04-13,Dallas Stars,W,3,2
FLA,2021-04-15,Tampa Bay Lightning,L,2,3
FLA,2021-04-17,Tampa Bay Lightning,W,5,3
FLA,2021-04-19,Columbus Blue Jackets,W,4,2
FLA,2021-04-20,Columbus Blue Jackets,W,5,1
FLA,2021-04-22,Carolina Hurricanes,L,2,4
FLA,2021-04-24,Carolina Hurricanes,W,4,3
FLA,2021-04-26,Nashville Predators,L,1,4
FLA,2021-04-27,Nashville Predators,W,7,4
FLA,2021-04-29,Chicago Blackhawks,W,4,3
FLA,2021-05-01,Chicago Blackhawks,W,5,4
FLA,2021-05-03,Dallas Stars,W,5,4
FLA,2021-05-08,Tampa Bay Lightning,W,5,1
FLA,2021-05-10,Tampa Bay Lightning,W,4,0
FLA,2021-10-14,Pittsburgh Penguins,W,5,4
FLA,2021-10-16,New York Islanders,W,5,1
FLA,2021-10-19,Tampa Bay Lightning,W,4,1
FLA,2021-10-21,Colorado Avalanche,W,4,1
FLA,2021-10-23,Philadelphia Flyers,W,4,2
FLA,2021-10-25,Arizona Coyotes,W,5,3
FLA,2021-10-27,Boston Bruins,W,4,1
FLA,2021-10-29,Detroit Red Wings,W,3,2
FLA,2021-10-30,Boston Bruins,L,2,3
FLA,2021-11-04,Washington Capitals,W,5,4
FLA,2021-11-06,Carolina Hurricanes,W,5,2
FLA,2021-11-08,New York Rangers,L,3,4
FLA,2021-11-09,New Jersey Devils,L,3,7
FLA,2021-11-11,Pittsburgh Penguins,L,2,3
FLA,2021-11-13,Tampa Bay Lightning,L,2,3
FLA,2021-11-16,New York Islanders,W,6,1
FLA,2021-11-18,New Jersey Devils,W,4,1
FLA,2021-11-20,Minnesota Wild,W,5,4
FLA,2021-11-24,Philadelphia Flyers,W,2,1
FLA,2021-11-26,Washington Capitals,L,3,4
FLA,2021-11-27,Seattle Kraken,L,1,4
FLA,2021-11-30,Washington Capitals,W,5,4
FLA,2021-12-02,Buffalo Sabres,W,7,4
FLA,2021-12-04,St. Louis Blues,W,4,3
FLA,2021-12-07,St. Louis Blues,L,3,4
FLA,2021-12-10,Arizona Coyotes,W,3,1
FLA,2021-12-12,Colorado Avalanche,L,2,3
FLA,2021-12-14,Ottawa Senators,L,2,8
FLA,2021-12-16,Los Angeles Kings,L,1,4
FLA,2021-12-29,New York Rangers,W,4,3
FLA,2021-12-30,Tampa Bay Lightning,W,9,3
FLA,2022-01-01,Montreal Canadiens,W,5,2
FLA,2022-01-04,Calgary Flames,W,6,2
FLA,2022-01-06,Dallas Stars,L,5,6
FLA,2022-01-08,Carolina Hurricanes,W,4,3
FLA,2022-01-11,Vancouver Canucks,W,5,2
FLA,2022-01-14,Dallas Stars,W,7,1
FLA,2022-01-15,Columbus Blue Jackets,W,9,2
FLA,2022-01-18,Calgary Flames,L,1,5
FLA,2022-01-20,Edmonton Oilers,W,6,0
FLA,2022-01-21,Vancouver Canucks,W,2,1
FLA,2022-01-23,Seattle Kraken,L,3,5
FLA,2022-01-25,Winnipeg Jets,W,5,3
FLA,2022-01-27,Vegas Golden Knights,W,4,1
FLA,2022-01-29,San Jose Sharks,W,5,4
FLA,2022-01-31,Columbus Blue Jackets,W,8,4
FLA,2022-02-01,New York Rangers,L,2,5
FLA,2022-02-16,Carolina Hurricanes,W,3,2
FLA,2022-02-18,Minnesota Wild,W,6,2
FLA,2022-02-20,Chicago Blackhawks,W,5,2
FLA,2022-02-22,Nashville Predators,L,4,6
FLA,2022-02-24,Columbus Blue Jackets,L,3,6
FLA,2022-02-26,Edmonton Oilers,L,3,4
FLA,2022-03-03,Ottawa Senators,W,3,0
FLA,2022-03-05,Detroit Red Wings,W,6,2
FLA,2022-03-07,Buffalo Sabres,W,6,1
FLA,2022-03-08,Pittsburgh Penguins,W,4,3
FLA,2022-03-10,Philadelphia Flyers,W,6,3
FLA,2022-03-13,Los Angeles Kings,L,2,3
FLA,2022-03-15,San Jose Sharks,W,3,2
FLA,2022-03-17,Vegas Golden Knights,L,3,5
FLA,2022-03-18,Anaheim Ducks,W,3,0
FLA,2022-03-24,Montreal Canadiens,W,4,3
FLA,2022-03-26,Ottawa Senators,W,4,3
FLA,2022-03-27,Toronto Maple Leafs,L,2,5
FLA,2022-03-29,Montreal Canadiens,W,7,4
FLA,2022-03-31,Chicago Blackhawks,W,4,0
FLA,2022-04-02,New Jersey Devils,W,7,6
FLA,2022-04-03,Buffalo Sabres,W,5,3
FLA,2022-04-05,Toronto Maple Leafs,W,7,6
FLA,2022-04-08,Buffalo Sabres,W,4,3
FLA,2022-04-09,Nashville Predators,W,4,1
FLA,2022-04-12,Anaheim Ducks,W,3,2
FLA,2022-04-15,Winnipeg Jets,W,6,1
FLA,2022-04-17,Detroit Red Wings,W,6,1
FLA,2022-04-19,New York Islanders,W,3,2
FLA,2022-04-21,Detroit Red Wings,W,5,2
FLA,2022-04-23,Toronto Maple Leafs,W,3,2
FLA,2022-04-24,Tampa Bay Lightning,L,4,8
FLA,2022-04-26,Boston Bruins,L,2,4
FLA,2022-04-28,Ottawa Senators,W,4,0
FLA,2022-04-29,Montreal Canadiens,L,2,10
FLA,2022-10-13,New York Islanders,W,3,1
FLA,2022-10-15,Buffalo Sabres,W,4,3
FLA,2022-10-17,Boston Bruins,L,3,5
FLA,2022-10-19,Philadelphia Flyers,W,4,3
FLA,2022-10-21,Tampa Bay Lightning,L,2,3
FLA,2022-10-23,New York Islanders,W,3,2
FLA,2022-10-25,Chicago Blackhawks,L,2,4
FLA,2022-10-27,Philadelphia Flyers,L,3,4
FLA,2022-10-29,Ottawa Senators,W,5,3
FLA,2022-11-01,Arizona Coyotes,L,1,3
FLA,2022-11-03,San Jose Sharks,W,4,3
FLA,2022-11-05,Los Angeles Kings,L,4,5
FLA,2022-11-06,Anaheim Ducks,W,5,3
FLA,2022-11-09,Carolina Hurricanes,W,3,0
FLA,2022-11-12,Edmonton Oilers,L,2,4
FLA,2022-11-15,Washington Capitals,W,5,2
FLA,2022-11-17,Dallas Stars,L,4,6
FLA,2022-11-19,Calgary Flames,L,4,5
FLA,2022-11-20,Columbus Blue Jackets,L,3,5
FLA,2022-11-23,Boston Bruins,W,5,2
FLA,2022-11-26,St. Louis Blues,L,4,5
FLA,2022-11-28,Edmonton Oilers,L,3,4
FLA,2022-11-29,Calgary Flames,L,2,6
FLA,2022-12-01,Vancouver Canucks,W,5,1
FLA,2022-12-03,Seattle Kraken,W,5,1
FLA,2022-12-06,Winnipeg Jets,L,2,5
FLA,2022-12-08,Detroit Red Wings,W,5,1
FLA,2022-12-10,Tampa Bay Lightning,L,1,4
FLA,2022-12-11,Seattle Kraken,L,2,5
FLA,2022-12-13,Columbus Blue Jackets,W,4,0
FLA,2022-12-15,Pittsburgh Penguins,L,2,4
FLA,2022-12-17,New Jersey Devils,W,4,2
FLA,2022-12-19,Boston Bruins,L,3,7
FLA,2022-12-21,New Jersey Devils,L,2,4
FLA,2022-12-23,New York Islanders,L,1,5
FLA,2022-12-29,Montreal Canadiens,W,7,2
FLA,2022-12-30,Carolina Hurricanes,L,0,4
FLA,2023-01-01,New York Rangers,L,3,5
FLA,2023-01-03,Arizona Coyotes,W,5,3
FLA,2023-01-06,Detroit Red Wings,W,3,2
FLA,2023-01-08,Dallas Stars,L,1,5
FLA,2023-01-10,Colorado Avalanche,W,5,4
FLA,2023-01-12,Vegas Golden Knights,L,2,4
FLA,2023-01-14,Vancouver Canucks,W,4,3
FLA,2023-01-16,Buffalo Sabres,W,4,1
FLA,2023-01-17,Toronto Maple Leafs,L,4,5
FLA,2023-01-19,Montreal Canadiens,W,6,2
FLA,2023-01-21,Minnesota Wild,W,5,3
FLA,2023-01-23,New York Rangers,L,2,6
FLA,2023-01-24,Pittsburgh Penguins,L,6,7
FLA,2023-01-27,Los Angeles Kings,L,3,4
FLA,2023-01-28,Boston Bruins,W,4,3
FLA,2023-02-06,Tampa Bay Lightning,W,7,1
FLA,2023-02-09,San Jose Sharks,W,4,1
FLA,2023-02-11,Colorado Avalanche,L,3,5
FLA,2023-02-13,Minnesota Wild,W,2,1
FLA,2023-02-14,St. Louis Blues,L,2,6
FLA,2023-02-16,Washington Capitals,W,6,3
FLA,2023-02-18,Nashville Predators,L,3,7
FLA,2023-02-20,Anaheim Ducks,,,
FLA,2023-02-24,Buffalo Sabres,,,
FLA,2023-02-28,Tampa Bay Lightning,,,
FLA,2023-03-02,Nashville Predators,,,
FLA,2023-03-04,Pittsburgh Penguins,,,
FLA,2023-03-07,Vegas Golden Knights,,,
FLA,2023-03-10,Chicago Blackhawks,,,
FLA,2023-03-11,Winnipeg Jets,,,
FLA,2023-03-16,Montreal Canadiens,,,
FLA,2023-03-18,New Jersey Devils,,,
FLA,2023-03-20,Detroit Red Wings,,,
FLA,2023-03-21,Philadelphia Flyers,,,
FLA,2023-03-23,Toronto Maple Leafs,,,
FLA,2023-03-25,New York Rangers,,,
FLA,2023-03-27,Ottawa Senators,,,
FLA,2023-03-29,Toronto Maple Leafs,,,
FLA,2023-03-30,Montreal Canadiens,,,
FLA,2023-04-01,Columbus Blue Jackets,,,
FLA,2023-04-04,Buffalo Sabres,,,
FLA,2023-04-06,Ottawa Senators,,,
FLA,2023-04-08,Washington Capitals,,,
FLA,2023-04-10,Toronto Maple Leafs,,,
FLA,2023-04-13,Carolina Hurricanes,,,
